name,price,url
"Dell Precision 3490 14"" Touchscreen With Warranty 2027 August New Open Box 512GB",$899.00,https://www.ebay.com/itm/116318886481?_skw=laptop+computers+Full+Warranty&itmmeta=01J829ADG7F8ZNCNG1GN8RNC5M&hash=item1b15255a51:g:sUYAAOSwmFNm3Tib&itmprp=enc%3AAQAJAAABAHoV3kP08IDx%2BKZ9MfhVJKklWuN5HklQE8UaBs%2BS9eWn3tco8ttIlDHJ9Jd%2BxNXqMcnTXCrgZDveTPls1UyrL2d6nXcucUlbh1FXIZ4SAkNoxHgy9dYk3Z1mYRS5cs8l3gPUsDQYZd%2Fi3RX71GxfUOREj7BExuJGUUVV1%2BzVIeDJbDXQ8t6yRrg8b4eW7TL9fJZxG9AHPbtixd%2Bnq2iTTt1cex9W6LQqhUNuW9rLOM60XlMoHe2%2FOF9DdJE81Ql0cc7pdqICJ0Vt%2B9290%2Fju7F3BzYTtT%2BJC22FVuD7J9ER3q3%2FAikNMa2yrDaF7vgKlze%2Fyuhlw01lmjZfahg%2BVKZg%3D%7Ctkp%3ABk9SR5rYqcnAZA
Dell Latitude 5400 i7-8665U 256GB PCIe 16GB FHD BT Camera W10P Backlit Keyboard,$249.99,https://www.ebay.com/itm/126617733537?_skw=laptop+computers+Full+Warranty&itmmeta=01J829ADG7TA41XTWK0XB3JQDW&hash=item1d7b0149a1:g:7j0AAOSwUChmtnGq&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmGlbZw7%2Bas%2BhKWyWGNnlZaIAWqLBDNJhwm3Ww5sphnT%2FJ6Y9zHFOGk%2By%2FmaMFlaMKfTRDhcAWIDC30y%2BuJue9tekq5OIDbDpJGxwjCjFVznd3HhbNdJ441CmTyijxWHQbAH4wcpsMLJPR8mU%2BIiCj1BkYuEBGURZvgbv7vUtwAaEXlmh6EaNNKAP8MnBY%2BJeAaSerazeMIRsEOXQReL26nHG%2BKOVzVKtMTwn7qdIinPKJp2ZztCizpF9uaMyg0o%2BDGVMzRTxyAi%2BAtDj3iGEVk%7Ctkp%3ABk9SR5rYqcnAZA
"13.3"" Dell Latitude 5340 2-in-1 Intel Core i7-1365U 16GB 512GB SSD 3YR Warranty",$579.00,https://www.ebay.com/itm/256643510843?_skw=laptop+computers+Full+Warranty&itmmeta=01J829ADG7EKPS3Q9NPKETJYH0&hash=item3bc125323b:g:8~EAAOSwq0dmLbhO&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk1BbT2uCo4aFfL74YWLkbZUB7dl5Cbuyt3%2BlUckStJsG9Mw67UTFDjcj2IBTG84o3BB8xBiDFAGhDfsP5UUeyJ9h%2BKtXM00RtBE8l6yS85kuiwvFZJvOg9gHOdkdMykogQBkH8R5wPtlbZkWUFtDrag9qj6uLUxnjFu%2FHD4R2rxZmIMTj4BOzbHOeZjqMTXXIu%2Bc%2BwZ%2FnKFUT%2BAXPTQUG7rN0BGv%2BDiarDxE1aeXDTo%2BDiKohwgx%2Fkb2jFBa2E1%2BFcNVdaKl7RcBhjx0aRhz2p%7Ctkp%3ABk9SR5rYqcnAZA
~WINDOWS 11 PRO~ 14” DELL LAPTOP PC : Intel i5 7300u! 16GB RAM! 1TB SSD BKLITKBD,$269.99,https://www.ebay.com/itm/116223805054?_skw=laptop+computers+Full+Warranty&itmmeta=01J829ADG71C86WG44Q06CBQBW&hash=item1b0f7a867e:g:0UIAAOSwb~9m5RVz&itmprp=enc%3AAQAJAAABAHoV3kP08IDx%2BKZ9MfhVJKl40jaU%2FYvVmWpBOcnTqzuOMvn2qTaO35jstCAfl96TJ3HSEoHO9YaTKiqy%2BPe9Nlemr%2FPTq7ROzgILH1Ell3%2Faxp0QcLvGq0i9kpJOCPqgXC0KyMlFVZK8mSkmpAmyK%2FPORiaN105w98BXRMuutTpLe4S8%2BWp5fN6s5V6S8A3HPwlooxKvR46k1JD63KZ8zHH%2FTHsPZzl9yEL0K0HGDMBceshXvGDJXX7r2qoXs05D2GvunmC8cUFKAyf%2FbUTM%2FXe9ZeofICIF4TmLylZxM87Gkv%2BKC6AVfArq1QIcDaRreI6i8iP4mcFc2BQWPn0NCjc%3D%7Ctkp%3ABFBMmtipycBk
HP 15.6•4GB•Touch•1366 x 768 HD•15.6 inches•Intel•3Cell 3-cellWh•WARRANTY,$614.99,https://www.ebay.com/itm/296658608105?_skw=laptop+computers+Full+Warranty&itmmeta=01J829ADG8B5TB2A6KGW24JWKW&hash=item45123b1fe9:g:qUsAAOSwgqNm6AWt&itmprp=enc%3AAQAJAAABAHoV3kP08IDx%2BKZ9MfhVJKnV7goTHxn94%2F9bRVvpzt7QWFcw2RGhm2B2BXJem%2F4%2BNj%2BsLe9a0KDh9Cz2dEMc3pSrGZdJnh2EVzZ4mIzw--KhwRIfXfYRrgsR0EoAzXbjbUp3DxClv31uSTHBjxp9tumoJmkzP4uxyTFPZujy8xEMgZUZZ5Q0ratSda9TPvgg3K%2BE7Qvm8KRi2%2BqiLOiXBRQ3MKKB59J9xbRKBx55%2Fd5Pl4ETvHNrTPm0fWsFOlEn2TYFkZIRbGz5QeBIyXP7UG5CnZfhp5%2BhAEd%2FPnrKZRn1wAd2XFkcp8LQwm5MzvTy4HH7oqk0XOQvUDkRjgBV3E4%3D%7Ctkp%3ABFBMmtipycBk
"Dell Latitude 5501 FHD 15.6"" Core i5-9400H 4.30GHz 1 TB NVMe 32GB RAM WIN 11 PRO",$455.04,https://www.ebay.com/itm/116232930396?_skw=laptop+computers+Full+Warranty&itmmeta=01J829ADG81XWH8PHCCXWAJH54&hash=item1b1005c45c:g:vCsAAOSwKEZmfvcj&itmprp=enc%3AAQAJAAABAHoV3kP08IDx%2BKZ9MfhVJKm6r%2BoGh7%2BQtYlFReHYnJL0jhO7Ty9x3s4tww9kCatO%2FUzFmoa24mP%2BFGDhG3PMxt4H2eb0%2Bw%2FtW3W5WOmgw3ouZNeeR6ADo73Z44ZRyhBYgjL8ZTdnbcXz2hb6RrQNvPnRKzm%2F5SCLdFVydZkqAREM0p6zEUC7Pw%2FJb3I09xZh2tVXpJ59yE1t5q1CLolpX6CvsexHuV4j3l6xtTJoHIARFt9%2FihcRT29zAFOZWlpCAhuLxFsCbrP16d7JMhn%2Bpw2CSzRb7DPdY0bJPTzo6vEZQjEOaAuP0KeaTxUGC%2FVt1CY5bRVObUEIFUawqhHkdqM%3D%7Ctkp%3ABFBMmtipycBk
"HP ENVY 14"" FHD Touch Laptop Intel Core i5-1335U 8GB 512GB Backlit Warranty!!",$499.00,https://www.ebay.com/itm/196597213714?_skw=laptop+computers+Full+Warranty&epid=26060398631&itmmeta=01J829ADG8AAAES7GZWWH80JGF&hash=item2dc61b6a12:g:aUAAAOSwKWhm08oE&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKly5Az2%2FxfaoH5%2BwWT%2BEdW9SfpqDrqSqEFaod4Zsf4ISrDBGn3jUxSCs1fSpAimT%2BoSjYdvS3QCJQZIZeDjrNvcJn2up1%2Fdh3BtZkRmrOUbcncxvYS9AjC%2FZWwXyffRhJdpDknnvIotL7hRulqacD8Iu5erNlY8lUz8rFWkFFXbUZsmbgYlO0qZd%2F7g%2FkJE9rg7gCZG6ubzfdWns8FBVxmOIApzmAhklvSoUfX5%2B0f%2FKcUMzM1kbwYK7Vx3rVLPBVF9zg6IkV9tyN7GK%2FVqA14M%7Ctkp%3ABk9SR5rYqcnAZA
"HP OMEN 16"" 165Hz FHD Intel i7 13620H 16GB DDR5 NVIDIA RTX 4060 1TB SSD Gaming",$899.99,https://www.ebay.com/itm/296678725670?_skw=laptop+computers+Full+Warranty&itmmeta=01J829ADG8K07KWDPB3T60FTFY&hash=item45136e1826:g:H3AAAOSwJAVm3JdZ&itmprp=enc%3AAQAJAAABAHoV3kP08IDx%2BKZ9MfhVJKlIG3KPTUAGFZNkp0agZ2%2FYprI%2F7bDedLFBDOTztFGq%2B0ROG6t0lBEqQfdDfA3TVuFjRpLStNN8uwbPUNkiw%2F3V0qPGNPcbRJcrB9P8Ho%2FgpFMR2i0N3eo2bE10UkFwaLXw1PkAlu3kPNd3VwmfIDg4bfH7G6zJJoALQhBy%2FsetunytwFph8SP8oV4qSUXbYCrM26ctDEBiOjDg2QqKmL0nmEJnV0DWG1nhUGJ%2BNOTkC2HR3kaMH3fr3YXLuYbatll5RxT7TeReNfsodJHiLWbr4U1VQ7rf4nlab2LfWfKqQtpsBrdiubIowemK1AlQzfQ%3D%7Ctkp%3ABk9SR5rYqcnAZA
Dell Inspiron 15 3520 Touch Laptop Intel Core i5 8GB 256GB SSD Warranty!!,$379.00,https://www.ebay.com/itm/196628541765?_skw=laptop+computers+Full+Warranty&epid=10063815182&itmmeta=01J829ADG84DZ55KWXG5QK2MTZ&hash=item2dc7f97145:g:5NIAAOSwUtFm4jpm&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlJfzxvW55oVp9geaOTGk1gVDdMntSOdvbwR0sA9lIH%2BvRU%2F0eFXWrn%2FSRjCKbz4%2FJvkga7J2MoBHqSpLW5eTWLtaMMQsE9v0LVl2CbaRMNYx0z8MeLpmOc511S%2FtFZDobDVMUSHEu58L8MlYtYy1GcPgf5iBkURs%2Biqr21M8kbLWYqlV0EFFibSsGaUQq9ByclX8PekgC%2BBbAiD7SImmjef8RKEjFgnBGGfCAvw8SXs%2BIQYOhN3FHxARezYNsq10%2BSIi9HfYyUnIXmNNS2rDfd%7Ctkp%3ABk9SR5rYqcnAZA
"NEW LISTINGLenovo ThinkPad E16 Gen 2, Core Ultra 7 155U, 512GB SSD, 16GB RAM, 1yr Warranty",$899.99,https://www.ebay.com/itm/276645606631?_skw=laptop+computers+Full+Warranty&itmmeta=01J829ADG8DDBGBVYJWAKDBNAH&hash=item40695cf4e7:g:a0EAAOSwR8xm6dIc&itmprp=enc%3AAQAJAAABAHoV3kP08IDx%2BKZ9MfhVJKlpfInaI8MtyYbarPId4vIPbpUqLGSidZDkdtf6P493Rlaftqg6XtwBQHJwx8zwUBBwhbkTmCxBkViyJRXQI7CeLzTVUrzT9VBqDNRYLCrzPOe5DfOiJnGDTTzo6RthXKne3fRfNr9DYRbDhkdAYxTvPGVznl77w3CSRowXJLEMmtNknVRzcNGAzTlNNHZXpIrNF%2FYh2dIQiIVwHDUkH7fc92An8ce6ecL815U7y7%2BT0Mu3S73lptshMgnTqfxzFbvAgdq0uWAvTbKuQOcoiA8HiQCKye44IA1uFcWnen00FzAW%2F6muW82q%2FjPmw0YhFMM%3D%7Ctkp%3ABk9SR5rYqcnAZA
