name,price,url
"Lenovo ThinkPad E16 Gen 1 21JN005AUS, i7-1355U 16GB RAM 512GB SSD 1YR WARRANTY",$749.99,https://www.ebay.com/itm/276617949446?_skw=laptop+computers+Full+Warranty&epid=10063106975&itmmeta=01J813HGPY4X8C1H8NM1SMA5K5&hash=item4067b6f106:g:9nsAAOSwjhxmCd5y&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmpoDd4Fkj1Ps3iIb%2BEHLkuf2as1GaxWki00N6TkLxkVMJMAl--bajOCYBKKXZ%2FK%2B03Jo0Mn8W5rg5iCiVyRX3VN1eRH4YzGuH3ydsXKPH6SpcDpjwb05iWvO4UUHLudQnLi835U76pYLKhWPmGHCdHJ5IHn5xg1CrFPpSuA9ju%2FVodswE4bfdVBaRyjN%2BRmnr9U7voeAjMA44W%2BL8JVlxqW%2FwH7KTowjUuXEgc%2Bp24xLuArrNeBlucn0ngGxzib%2Fyvic%2BfQMfQ71ky7T2fbm9Q%7Ctkp%3ABk9SR8iLxqPAZA
"HP ENVY 14"" FHD Touch Laptop Intel Core i5-1335U 8GB 512GB Backlit Warranty!!",$499.00,https://www.ebay.com/itm/196597213714?_skw=laptop+computers+Full+Warranty&epid=26060398631&itmmeta=01J813HGPY0465SZEJMNH72EM9&hash=item2dc61b6a12:g:aUAAAOSwKWhm08oE&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKly5Az2%2FxfaoH5%2BwWT%2BEdW9SfpqDrqSqEFaod4Zsf4IShxLnjMCAPrBdyz9UlH6xKweyFeo2tM1d9RNwIvHI9nWbwd%2FIR7BuR0eHmUkxc1lIP03p8SWd2GSZwLCUHxKnemN%2FH5L99uSa2E1Oa5JHWCuHJ2owKslQgZVpXM095LdLSYnaom6zrWKZw43G7y7T7XnCE7kiabS7MvtbKoRnw7pZbcRPFzPWoCg2LL76tTPiiihb3mVjHcZg8Kmmtxv6dmtdWkKMBI6UpFYQ4Tz27%2BJ%7Ctkp%3ABk9SR8iLxqPAZA
Dell Inspiron 15 3520 Touch Laptop Intel Core i5 8GB 256GB SSD Warranty!!,$379.00,https://www.ebay.com/itm/196628541765?_skw=laptop+computers+Full+Warranty&epid=10063815182&itmmeta=01J813HGPY8AKEMNA50TCA1T43&hash=item2dc7f97145:g:5NIAAOSwUtFm4jpm&itmprp=enc%3AAQAJAAABAHoV3kP08IDx%2BKZ9MfhVJKmEr1atgbDJSTRXasHIYnbu7U%2FZFqG0FuU7B%2F1OvGZyoVXBKdvIE%2FD72uKKrQ3d8MhqsJSmNdw3v1xNsbcEKb%2Bq3j%2FsFPmR3SUBWnGOeufHIL3AZn%2FdmEOKkFPmg9e0hZHA6JeaAIxQ%2FpHDlZi1ValTh8wdPAYmnDCN0jTibFeGQncfgiuXkGcCY%2BmQrREJQWV2Rw4aTO%2FG8nn%2Fw2qbhRj12xyVmvQ21OrmrlOMuU0JvQprVVDic9F3HWSF73aa3MrLLVk18fSexoPxj8cP5HFAuZzioT%2FRArVfVZIfwhpU9c9%2FIMNlbRPstvhiMTal4Zs%3D%7Ctkp%3ABk9SR8iLxqPAZA
"ACEMAGIC 15.6"" FHD Laptop Intel 12th Alder Lake N-95 16GB RAM RAM 512GB ROM",$279.18,https://www.ebay.com/itm/374773550201?_skw=laptop+computers+Full+Warranty&epid=21066285519&itmmeta=01J813HGPYMSTVJXY32NQX83C6&hash=item57423e8c79:g:2BUAAOSw5YdlKuU3&itmprp=enc%3AAQAJAAABAHoV3kP08IDx%2BKZ9MfhVJKlyFhdxXJoVbXQsp60iq7N9h0aOCCUJi8w4nViYKRn4NrzBDpq2BbXifaZR%2F6WfUnZgbb5u88faGyAEEZA20N2l6H3nVOo%2FgGVLgYlFqjBneOn1wPvN8fVDUvOzsbiKmJ28kX6pzF18mAs1CeSDE3S3rqTEPEn742wvbvEQNKsXSZ4QJ%2B6zJLPj%2FUiONr24N0fsLE9mCEHgiHKM%2F8ubjygxWE9QZbY17RoVHll7j34JKM79GTH23OyXWj1Nmjtv2VmsUz5%2BGMtgriSdJRYptoskxKl3fnv62KVpnWJxU6HOqSS3VKSXyOaXhQGnYkTChQ0%3D%7Ctkp%3ABFBMyIvGo8Bk
"Dell Latitude 5501 FHD 15.6"" Core i5-9400H 4.30GHz 1 TB NVMe 32GB RAM WIN 11 PRO",$455.04,https://www.ebay.com/itm/116232930396?_skw=laptop+computers+Full+Warranty&itmmeta=01J813HGPY2Y7RJM9FFRFQ6GWT&hash=item1b1005c45c:g:vCsAAOSwKEZmfvcj&itmprp=enc%3AAQAJAAABAHoV3kP08IDx%2BKZ9MfhVJKm6r%2BoGh7%2BQtYlFReHYnJL0jhO7Ty9x3s4tww9kCatO%2FUzFmoa24mP%2BFGDhG3PMxt4H2eb0%2Bw%2FtW3W5WOmgw3ouZNeeR6ADo73Z44ZRyhBYgjL8ZTdnbcXz2hb6RrQNvPnDp%2BlbYI20YWH9h6igHQS%2BpFv%2F2dpBd4ZlL5yVSBeIED2%2BWJyrhWGIfZz%2BDjDP1KrrIBH%2F1Rp28zaX4cav%2F%2B%2BHGkc25xfs6wC9DU%2FZVQxtD%2BeuuateYkVODqVhsxQCqtV881FdsPOtKpBv%2BKNERei0rtQFJpFjvzR1DwOTFa591OkFlwoffHdQLR3uV6YTpUs%3D%7Ctkp%3ABFBMyovGo8Bk
"LENOVO IdeaPad 1 15IAU7 15"" FHD I5-1235U 512GB SSD 8GB W11 WiFi6",$295.99,https://www.ebay.com/itm/305743939168?_skw=laptop+computers+Full+Warranty&itmmeta=01J813HGPY59Q7TJ1J09HT622D&hash=item472fc24660:g:UN4AAOSwSXVmx-pq&itmprp=enc%3AAQAJAAABAHoV3kP08IDx%2BKZ9MfhVJKmjHSIDxZ6k%2FFXZ87729KLi%2FrIziFX7K5%2BgyF5onbQDJ%2Fu6SOwF7x7a%2FeFx6RymRqh2nHXb9fTOp%2B6csPVkUxYIQ1asbm237N0mT9ugFe3RsW7AiaF6%2FecNSoF%2Bf6fclzur7FNpJJQgIn0XKvgJ3oancQz4N80Tyr%2B1rroQ%2FOVWwaGnVKI0XT7gk2jbsssRZF0ZL1Cl%2FUpz%2BcCZElP8MTwZ0Wr5Rrbge61%2BhM3dDSZWfuNvMPjTcsGSYX1Ys8f1m4YLZWSBCVA2gXcIkgrHtohfCbb2nX%2F39H2diG85Yn0NrZQzWJWNTYJm6J%2Bc%2BYsslM8%3D%7Ctkp%3ABFBMyovGo8Bk
"Dell Inspiron 3520 15.6"" FHD TOUCH i5-1235U 8GB RAM 512 GB SSD Win11 WARRANTY",$367.98,https://www.ebay.com/itm/176566743253?_skw=laptop+computers+Full+Warranty&epid=11067703284&itmmeta=01J813HGPYF26JDSF98DAQM0TK&hash=item291c32b0d5:g:yTUAAOSwW41m3nRo&itmprp=enc%3AAQAJAAABAHoV3kP08IDx%2BKZ9MfhVJKlv0nIGifgwr6tM5E9%2FRIqOBhP5VdDUplZMhz98ebeAL2sSBMUPnKh2dyBAvxPawGIA0rArab10AZanQSVS9S0SOIWsFEEodDxwkdRYJ%2BLnF6ud0rzmFSEh5ZBrPeXDt7pwBdtr8vsYg6D9ccIeN7O41ve60nGgm2jFq2ircDCPpw0rumWgWZwuqt%2Blxng3gk4T5pILmA%2FMol39AMEsUHtvEGwq57dbjSftXTIvNeZweLcUeYZYAOGLll%2FRi1Q6l6x56oD2bte3zFueR8zs4WtUxYmRuICSiFHyGqPnxlegyvOXZ2XUuTCvGsqgg4xavUE%3D%7Ctkp%3ABk9SR8qLxqPAZA
"Hp Pavilion 15-ccoo1na 15.6"" Full Hd Laptop Pentium Gold 4415u 1Tb 4Gb Warranty",$158.37,https://www.ebay.com/itm/196639178998?_skw=laptop+computers+Full+Warranty&itmmeta=01J813HGPYGWKC7PJM6DEW9XBM&hash=item2dc89bc0f6:g:hcUAAOSwHCxm5wRn&itmprp=enc%3AAQAJAAABAHoV3kP08IDx%2BKZ9MfhVJKlM6qH4qaTBnHAUDS%2F7iBX%2Bn6L%2FDKusLGqfDO9yB3zUUCccvLf3OFraSVehEbAsxEUTglzyNQ7PpvyPIRd55JNEtIUQbRxV%2BQxa2LxJ5uuqsu28monqfVsMHP%2FFsco8mFfNhPf5rlDrUXikqh4m2blcSbE5139lqhFLsyh%2F3kj0tYyH7cNdlMDwNUONn5akdx8O4iF5%2B%2B%2BYl%2Bm6IsvHx9JgAqY7%2B56FREu0dAqZr%2BmjR2WM8NmRr9Dy8QU%2BwinqWMGMaCsqrjvp1HXBdwzHXz7I%2Ba6ClBIa5N5MrTLyn%2Bi8zXbvzLsNb0%2BYNoddgrStFNI%3D%7Ctkp%3ABk9SR8qLxqPAZA
NEW LISTINGHP EliteBook 840 G8 Touch Intel i5-1145G7 16GB RAM 256 NVMe W11P - Warranty 2025,$439.99,https://www.ebay.com/itm/235748319078?_skw=laptop+computers+Full+Warranty&itmmeta=01J813HGPYANABSQYGBBAJB609&hash=item36e3b1df66:g:GUkAAOSwKihm6ctD&itmprp=enc%3AAQAJAAABAHoV3kP08IDx%2BKZ9MfhVJKmFPPbMwgmd5bxZ5sHiexRoZgcu8PFsOlhl7HAO7h9MGzlQdeYtqyLQ0lwPKV26vUDCfRxzBUTjHnTHZ6wczvS6oecgpcREHYNgnySy2D78y6HVjRIWXjXOIHXNsDMiW5XZd6U1yC9jgmLr3%2FHoDjgWnwrDN1U1cNQIiPzxRewCc2vtu9RUH2H753J2kYhyVuLpHrmvdYsE%2FDVmXKILvGgBQq2jCogJjdu6BduHfR408VGuXl%2BxOO7zBeMjyz2W6Hysh1sEkUmkw3IInonOJtvDTHYXP5NtqaDvF%2BT5C3QaO50CFkvstGi3L7H2qKCyrMM%3D%7Ctkp%3ABk9SR8qLxqPAZA
"Dell Latitude E7470 14"" Full Hd Laptop Core i5-6300u 128Gb SSD 8Gb Ram Warranty",$112.18,https://www.ebay.com/itm/204987054427?_skw=laptop+computers+Full+Warranty&itmmeta=01J813HGPY1K2HY11W3K9GC5D7&hash=item2fba2e395b:g:bjcAAOSwcEJm4aBi&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKl1HeXrWzrUmySRtxcVpXH%2BEqwDGt2VxsxDhUbe5x%2Fa%2BMKOVtIFQH%2FHSu2fEkuS5%2BHwqzMYEHMhHpJTu9%2F2FqNL2UHpYQRQTmCm6HOd2qMztcdvyxS8fjyV%2BHrc6BlwO%2BtcHu%2FqZolFkBx4%2BtDqNmZp8%2B9FMsWkRKfs7%2FixmEIrenIRb3rghUTPFBexriOAgfgep7ScBnuyTR3XbCm8dU6tSa3CYwoN30h%2BnAz582ui3AQvHKFB4rM1ranBmBY2Z0P1O6ksGHA0NPXGnFKCly0W%7Ctkp%3ABk9SR8qLxqPAZA
DELL 5580•16GBGB•Intel •15.6•Gray•W10P•HD HD••WARRANTY,$556.49,https://www.ebay.com/itm/296681674452?_skw=laptop+computers+Full+Warranty&itmmeta=01J813HGPY035D6GY00WW6Y3MZ&hash=item45139b16d4:g:n6cAAOSwtAZm3p95&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKn20HogDmBMqENTvxriEZvuOqcWWaDMTD4x5zmgT4z9032dLEQ2o6rYDDYQ1Yymyys4wa7pOoXRK%2FiDR5fzu101gZZGze84RF5Ze6M665WnuLEeZjCIMv82JORN3zS2cabQbl%2F0yW250t%2FlBXB9gy7n6VkAtVqFJGHNSCEXdAGmXokfXZiSWg45NEBxMxr4by1tQz3bSUHfjfhyX324hsApvSpTLAz8DziwRjv2EEPKq1i%2F7Pt9X%2BsLGkRYplT3ueI77bipJR2hTl9vUCbVoxPX%7Ctkp%3ABk9SR8qLxqPAZA
"Dell Latitude E5570 15.6"" i5-6300u Full Hd Laptop 240Gb SSD 8Gb Win 10 Warranty",$183.45,https://www.ebay.com/itm/204956408348?_skw=laptop+computers+Full+Warranty&itmmeta=01J813HGPY7NHPBQ8799N6D874&hash=item2fb85a9a1c:g:H7sAAOSwizVmyEOd&itmprp=enc%3AAQAJAAABAHoV3kP08IDx%2BKZ9MfhVJKnxaoR1uziWtQTS8CR90YHf%2BJX95d8cWtin3z9Q7%2BRvY4CEYfbwxKOV6nFjS%2BjTGWJXb67C1rn%2BkLU8iPdyrmnf%2F6apxBsNljO0kNg%2FIO3PGXqF1yOiGU0lyrfYa4ABd3Da8WjM82xRClUXg9wdNWGW76TYH6KHdpvSXQG52GMslqY7%2BWLwylbSky0pjnvSFtKSbepIe%2BefMpjatT8nHc9Bzy7zjoVtUfFQm3cV1HC7LfLKJlwJwj06H7On9PGLHynnImBFHj%2FBsKjBqVqwmn2JIasGJGhiNZUA6Syd86O%2FNm61liGT1Nszw984F9Aj%2FuY%3D%7Ctkp%3ABk9SR8qLxqPAZA
"Dell Precision 3490 14"" Touchscreen With Warranty 2027 August New Open Box 512GB",$899.00,https://www.ebay.com/itm/116318886481?_skw=laptop+computers+Full+Warranty&itmmeta=01J813HGPY7Z0E56YZ62ZEMSBM&hash=item1b15255a51:g:sUYAAOSwmFNm3Tib&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKl8n21YcgDEQfZxFTiJjHJybmbEctcf7R1HKJ%2FK%2BWssTfvhSyAzWVx%2Fr2P4AOFc%2FzPBAbkQo7e0VSefGUCc8IDCWrrp3CIi5CTFaHzr8rScyvhlXOVlUNv0JZNnqk2ZHem5EozF39nmXcPGY8MIEO7o8l9P5AkYBBBHT1gZP%2FZMFfjDtO1wkxVRptCvuS6F9nZSzfOCOG7xqWzCYJHtW0B9SEnJnJ0GSlUHibLjXQ4QCbx4VGkazhqVE%2F8dSASc61V9zUiP6VC9i0oJUq%2BfHc4p%7Ctkp%3ABk9SR8qLxqPAZA
